file	lean_rc	madaros_rc	verdict
examples/native/array_init_tail.sio	0	0	AGREE_ACCEPT
examples/native/enum_match.sio	0	1	MADAROS_ONLY
examples/native/fib.sio	0	0	AGREE_ACCEPT
examples/native/fibonacci.sio	0	0	AGREE_ACCEPT
examples/native/float_arith.sio	0	0	AGREE_ACCEPT
examples/native/float_ops.sio	0	0	AGREE_ACCEPT
examples/native/hello.sio	0	0	AGREE_ACCEPT
examples/native/hof_closure_literal.sio	0	0	AGREE_ACCEPT
examples/native/hof_fn_ref_call.sio	0	0	AGREE_ACCEPT
examples/native/hof_param_signature.sio	1	1	AGREE_REJECT
examples/native/hof_science_kernel.sio	0	0	AGREE_ACCEPT
examples/native/logical_ops.sio	1	1	AGREE_REJECT
examples/native/mutvar.sio	0	0	AGREE_ACCEPT
examples/native/nested_field.sio	0	0	AGREE_ACCEPT
examples/native/struct_basic.sio	0	0	AGREE_ACCEPT
examples/native/struct_mutation.sio	0	0	AGREE_ACCEPT
examples/native/struct_param.sio	0	0	AGREE_ACCEPT
examples/native/struct_return.sio	0	0	AGREE_ACCEPT
examples/native/user_global_basic.sio	0	0	AGREE_ACCEPT
examples/native/while_loop.sio	0	0	AGREE_ACCEPT
examples/native_algebra_4way_benchmark.sio	0	0	AGREE_ACCEPT
examples/native_calculus.sio	0	1	MADAROS_ONLY
examples/native_epistemic_pk.sio	0	0	AGREE_ACCEPT
examples/native_higher_order.sio	0	0	AGREE_ACCEPT
examples/network/null_hypothesis_demo.sio	1	1	AGREE_REJECT
examples/neuroreceptor_pet/pet_2tcm_epistemic.sio	0	0	AGREE_ACCEPT
examples/neuroreceptor_pet/pet_2tcm_export.sio	0	0	AGREE_ACCEPT
examples/neuroreceptor_pet/pet_fit_montecarlo.sio	0	0	AGREE_ACCEPT
examples/neuroreceptor_pet/pet_fit_validation.sio	0	0	AGREE_ACCEPT
examples/neuroreceptor_pet/pet_lammertsma1996_analysis.sio	0	0	AGREE_ACCEPT
examples/neuroreceptor_pet/pet_srtm.sio	0	0	AGREE_ACCEPT
examples/neuroreceptor_pet/pet_tracer_variants.sio	0	0	AGREE_ACCEPT
examples/newton_root.sio	0	0	AGREE_ACCEPT
examples/nn/activation_demo.sio	1	1	AGREE_REJECT
examples/nn/autograd_demo.sio	1	1	AGREE_REJECT
examples/nn/dense2_demo.sio	1	1	AGREE_REJECT
examples/nn/dense_demo.sio	1	1	AGREE_REJECT
examples/nn/dense_layer_demo.sio	1	1	AGREE_REJECT
examples/nn/dense_quaternion_demo.sio	1	1	AGREE_REJECT
examples/nn/g2_equivariant_demo.sio	1	1	AGREE_REJECT
examples/nn/mlp_classifier_demo.sio	1	1	AGREE_REJECT
examples/nn/mlp_xor_demo.sio	1	1	AGREE_REJECT
examples/nn/optimizers_quaternion_demo.sio	1	1	AGREE_REJECT
examples/nn/pbpk_example.sio	1	1	AGREE_REJECT
examples/nn/quaternion_demo.sio	1	1	AGREE_REJECT
examples/nn/tensor_demo.sio	1	1	AGREE_REJECT
examples/numerics/f128_is_f64_probe.sio	0	1	MADAROS_ONLY
examples/oct_associator_ddi.sio	0	1	MADAROS_ONLY
examples/oct_associator_ddi_drugbank.sio	0	1	MADAROS_ONLY
examples/oct_associator_direction.sio	0	1	MADAROS_ONLY
examples/oct_associator_expanded.sio	0	1	MADAROS_ONLY
examples/oct_cohort_test.sio	1	1	AGREE_REJECT
examples/oct_conjecture_test.sio	0	0	AGREE_ACCEPT
examples/oct_connectome_demo.sio	0	0	AGREE_ACCEPT
examples/oct_mediator_test.sio	1	1	AGREE_REJECT
examples/oct_permutation_test.sio	1	1	AGREE_REJECT
examples/oct_signed_test.sio	1	1	AGREE_REJECT
examples/octonion_168_associators.sio	0	1	MADAROS_ONLY
examples/octonion_albert_algebra.sio	1	0	LEAN_ONLY
examples/octonion_associator_field.sio	0	0	AGREE_ACCEPT
examples/octonion_catalan_branching.sio	1	1	AGREE_REJECT
examples/octonion_cross_product_7d.sio	1	0	LEAN_ONLY
examples/octonion_derivation_algebra.sio	1	0	LEAN_ONLY
examples/octonion_example.sio	0	1	MADAROS_ONLY
examples/octonion_g2_automorphisms.sio	0	0	AGREE_ACCEPT
examples/octonion_holonomy.sio	0	0	AGREE_ACCEPT
examples/octonion_magic_square.sio	0	0	AGREE_ACCEPT
examples/octonion_malcev_algebra.sio	0	0	AGREE_ACCEPT
examples/octonion_nn_demo.sio	0	1	MADAROS_ONLY
examples/octonion_path_products.sio	0	0	AGREE_ACCEPT
examples/octonion_projective_plane.sio	1	0	LEAN_ONLY
examples/octonion_ssm.sio	0	0	AGREE_ACCEPT
examples/octonion_ssm_extended.sio	0	0	AGREE_ACCEPT
examples/octonion_triality.sio	1	0	LEAN_ONLY
examples/octonionic_relativity.sio	0	0	AGREE_ACCEPT
examples/ode/pbpk14_demo.sio	1	1	AGREE_REJECT
examples/ode/pbpk14_identifiability.sio	0	0	AGREE_ACCEPT
examples/ode/pbpk14_rk4_demo.sio	1	1	AGREE_REJECT
examples/ode/pbpk14_stiff_backward_euler.sio	0	0	AGREE_ACCEPT
examples/ode/pbpk3_stable_demo.sio	1	1	AGREE_REJECT
examples/ode/pbpk_debug_demo.sio	1	1	AGREE_REJECT
examples/ode/pbpk_fast_demo.sio	1	1	AGREE_REJECT
examples/ode/pbpk_minimal_demo.sio	1	1	AGREE_REJECT
examples/ode/pbpk_tiny_demo.sio	1	1	AGREE_REJECT
examples/ode/pbpk_unrolled_demo.sio	1	1	AGREE_REJECT
examples/ode/pbpk_working_demo.sio	1	1	AGREE_REJECT
examples/ode/rk4_demo.sio	1	1	AGREE_REJECT
examples/ode/solver_demo.sio	1	1	AGREE_REJECT
examples/ode/tsit5_demo.sio	1	1	AGREE_REJECT
examples/ode/tsit5_multicomp_demo.sio	1	1	AGREE_REJECT
examples/ode_demo.sio	1	0	LEAN_ONLY
examples/ofssm_benchmark.sio	0	0	AGREE_ACCEPT
examples/ofssm_trajectory_benchmark.sio	0	0	AGREE_ACCEPT
examples/onn_rotation_prediction.sio	1	1	AGREE_REJECT
examples/ontology/biomedical/go_demo.sio	1	1	AGREE_REJECT
examples/ontology/biomedical/hpo_demo.sio	1	1	AGREE_REJECT
examples/ontology/biomedical/loinc_demo.sio	1	1	AGREE_REJECT
examples/ontology/biomedical/mod_demo.sio	0	1	MADAROS_ONLY
examples/ontology/biomedical/snomed_demo.sio	1	1	AGREE_REJECT
examples/ontology/biomedical/snomed_elplus_adapter_demo.sio	1	0	LEAN_ONLY
examples/ontology/biomedical/snomed_elplus_demo.sio	0	0	AGREE_ACCEPT
examples/ontology/cache_demo.sio	1	1	AGREE_REJECT
examples/ontology/mod_demo.sio	0	1	MADAROS_ONLY
examples/ontology/model_demo.sio	1	1	AGREE_REJECT
examples/ontology/namespaces_demo.sio	1	1	AGREE_REJECT
examples/ontology/query_demo.sio	1	1	AGREE_REJECT
examples/ontology/reasoner_demo.sio	1	1	AGREE_REJECT
examples/ontology_elplus_closure_demo.sio	0	0	AGREE_ACCEPT
examples/ontology_pipeline_demo.sio	0	0	AGREE_ACCEPT
examples/optimize/bfgs_demo.sio	1	1	AGREE_REJECT
examples/optimize/differential_evolution_demo.sio	1	1	AGREE_REJECT
examples/optimize/levenberg_marquardt_demo.sio	1	1	AGREE_REJECT
examples/optimize/mod_demo.sio	0	0	AGREE_ACCEPT
examples/optimize/nelder_mead_demo.sio	1	1	AGREE_REJECT
examples/optimize/uncertainty_demo.sio	1	1	AGREE_REJECT
examples/ossm_adam_sweep.sio	0	0	AGREE_ACCEPT
examples/ossm_associator_attention.sio	0	0	AGREE_ACCEPT
examples/ossm_cayley_dickson_tower.sio	0	0	AGREE_ACCEPT
examples/ossm_distinguishability.sio	0	0	AGREE_ACCEPT
examples/ossm_ekan_pipeline.sio	0	0	AGREE_ACCEPT
examples/ossm_fano_selective.sio	0	0	AGREE_ACCEPT
examples/ossm_fullbp_sorting.sio	0	0	AGREE_ACCEPT
examples/ossm_fullbp_v2.sio	0	0	AGREE_ACCEPT
examples/ossm_hessian_lm_mandelbrot.sio	0	0	AGREE_ACCEPT
examples/ossm_hessian_newton.sio	0	0	AGREE_ACCEPT
examples/ossm_knowledge.sio	0	0	AGREE_ACCEPT
examples/ossm_longrange_benchmark.sio	0	0	AGREE_ACCEPT
examples/ossm_moufang_dynamics.sio	0	0	AGREE_ACCEPT
examples/ossm_multihead.sio	0	0	AGREE_ACCEPT
examples/ossm_norm_composition.sio	0	0	AGREE_ACCEPT
examples/ossm_order_sensitivity.sio	0	0	AGREE_ACCEPT
examples/ossm_scaled_comparison.sio	0	0	AGREE_ACCEPT
examples/ossm_scaled_lm.sio	0	0	AGREE_ACCEPT
examples/ossm_selective.sio	0	1	MADAROS_ONLY
examples/ossm_stacked_2layer.sio	0	0	AGREE_ACCEPT
examples/ossm_vs_qssm_ablation.sio	0	0	AGREE_ACCEPT
examples/ossm_vs_qssm_fullbp.sio	0	0	AGREE_ACCEPT
examples/palindrome_benchmark.sio	1	0	LEAN_ONLY
examples/paper_validation.sio	1	0	LEAN_ONLY
examples/particle_physics/a_mu_cmd3_2pi_split.sio	1	0	LEAN_ONLY
examples/particle_physics/a_mu_gum_split.sio	1	0	LEAN_ONLY
examples/particle_physics/a_mu_hvp_ld_window.sio	1	0	LEAN_ONLY
examples/particle_physics/a_mu_hvp_sd_control.sio	1	0	LEAN_ONLY
examples/particle_physics/a_mu_hvp_window_ud.sio	1	0	LEAN_ONLY
examples/particle_physics/a_mu_wp25_dd_hvp_lo_absent.sio	1	0	LEAN_ONLY
examples/particle_physics/exp10_approx_effect_algebra.sio	0	1	MADAROS_ONLY
examples/particle_physics/exp10_approx_physics.sio	1	0	LEAN_ONLY
examples/particle_physics/exp11_scheme_approx_product.sio	0	0	AGREE_ACCEPT
examples/particle_physics/exp123_madaros_core.sio	1	0	LEAN_ONLY
examples/particle_physics/exp123_z_metrology_nonunitary_ew.sio	1	0	LEAN_ONLY
examples/particle_physics/exp12_residual_closure.sio	0	0	AGREE_ACCEPT
examples/particle_physics/exp13_amplitude_honesty.sio	0	0	AGREE_ACCEPT
examples/particle_physics/exp14_amp_to_xsec.sio	0	0	AGREE_ACCEPT
examples/particle_physics/exp15_w_amp_to_xsec.sio	0	0	AGREE_ACCEPT
examples/particle_physics/exp16_h_amp_to_xsec.sio	0	0	AGREE_ACCEPT
examples/particle_physics/exp17_zwh_amp_xsec_ledger.sio	0	0	AGREE_ACCEPT
examples/particle_physics/exp18_w_vertex_amp_to_xsec.sio	0	0	AGREE_ACCEPT
examples/particle_physics/exp19_h_yukawa_amp_to_xsec.sio	0	0	AGREE_ACCEPT
examples/particle_physics/exp4_unstable_spectrum.sio	0	0	AGREE_ACCEPT
examples/particle_physics/exp5_broken_structure_dual.sio	0	0	AGREE_ACCEPT
examples/particle_physics/exp6_universal_deficit_xi.sio	0	0	AGREE_ACCEPT
examples/particle_physics/exp7_gum_xi_tension_transfer.sio	1	0	LEAN_ONLY
examples/particle_physics/exp8_deficit_collapse_failure.sio	1	0	LEAN_ONLY
examples/particle_physics/exp9_engine_joint_gum.sio	0	0	AGREE_ACCEPT
examples/pathion_projective_measurement.sio	0	0	AGREE_ACCEPT
examples/pbpk/caffeine_model.sio	1	0	LEAN_ONLY
examples/pbpk/caffeine_model_v2.sio	1	0	LEAN_ONLY
examples/pbpk/covariate_demo.sio	1	1	AGREE_REJECT
examples/pbpk/darwin_14comp.sio	1	0	LEAN_ONLY
examples/pbpk/darwin_calibrated_10drugs.sio	1	0	LEAN_ONLY
examples/pbpk/darwin_full_ode.sio	1	0	LEAN_ONLY
examples/pbpk/darwin_full_pbpk.sio	1	0	LEAN_ONLY
examples/pbpk/darwin_output.sio	1	0	LEAN_ONLY
examples/pbpk/darwin_pbpk_14comp.sio	1	0	LEAN_ONLY
examples/pbpk/darwin_pbpk_units.sio	1	0	LEAN_ONLY
examples/pbpk/darwin_validation_1232.sio	1	0	LEAN_ONLY
examples/pbpk/error_models_demo.sio	1	1	AGREE_REJECT
examples/pbpk/mechanistic_ddi.sio	1	0	LEAN_ONLY
examples/pbpk/metformin_model.sio	1	0	LEAN_ONLY
examples/pbpk/metformin_model_v2.sio	1	0	LEAN_ONLY
examples/pbpk/metformin_simulation.sio	1	0	LEAN_ONLY
examples/pbpk/neural_ode_pbpk.sio	1	0	LEAN_ONLY
examples/pbpk/ode_solver.sio	1	0	LEAN_ONLY
examples/pbpk/pbpk_simple.sio	1	0	LEAN_ONLY
examples/pbpk/population_demo.sio	1	1	AGREE_REJECT
examples/pbpk/rbc_dynamics.sio	1	0	LEAN_ONLY
examples/pbpk/types_demo.sio	1	1	AGREE_REJECT
examples/pbpk_dashboard/main.sio	0	0	AGREE_ACCEPT
examples/pbpk_gum_vs_montecarlo.sio	0	0	AGREE_ACCEPT
examples/pbpk_model/main.sio	1	0	LEAN_ONLY
examples/pbpk_simple.sio	0	1	MADAROS_ONLY
examples/pbpk_viz/rapamycin_anova_genotype.sio	0	0	AGREE_ACCEPT
examples/pbpk_viz/rapamycin_bland_altman.sio	0	1	MADAROS_ONLY
examples/pbpk_viz/rapamycin_curve.sio	1	1	AGREE_REJECT
examples/pbpk_viz/rapamycin_cyp3a5.sio	0	1	MADAROS_ONLY
examples/pbpk_viz/rapamycin_dose_linearity.sio	0	0	AGREE_ACCEPT
examples/pbpk_viz/rapamycin_qq_normal.sio	0	0	AGREE_ACCEPT
examples/pbpk_viz/rapamycin_therapeutic_window.sio	0	1	MADAROS_ONLY
examples/pediatric_pbpk_demo.sio	0	0	AGREE_ACCEPT
examples/pharmacokinetic_model.sio	1	1	AGREE_REJECT
examples/pharmacokinetics.sio	1	0	LEAN_ONLY
examples/phi_fano_cohomological.sio	0	0	AGREE_ACCEPT
examples/phonon_live/main.sio	1	1	AGREE_REJECT
examples/physics/cl13_lorentz.sio	0	0	AGREE_ACCEPT
examples/physics/j3o_mass_spectrum.sio	0	0	AGREE_ACCEPT
examples/physics/jordan_j3o.sio	0	0	AGREE_ACCEPT
examples/physics/octonion_action_r7.sio	0	0	AGREE_ACCEPT
examples/physics/octonion_mass_delta.sio	0	0	AGREE_ACCEPT
examples/physics/sedenion_artin.sio	0	0	AGREE_ACCEPT
examples/physics/sedenion_ker_basis.sio	0	0	AGREE_ACCEPT
examples/physics/sedenion_ker_intersect.sio	0	0	AGREE_ACCEPT
examples/physics/sedenion_ker_lw.sio	0	0	AGREE_ACCEPT
examples/physics/sedenion_ker_lw_basis.sio	0	0	AGREE_ACCEPT
examples/physics/sedenion_ker_lz.sio	0	0	AGREE_ACCEPT
examples/physics/sedenion_moufang.sio	0	0	AGREE_ACCEPT
examples/physics/sedenion_zd_action.sio	0	0	AGREE_ACCEPT
examples/physics/sedenion_zd_twosided.sio	0	0	AGREE_ACCEPT
examples/physics/triality_check.sio	0	0	AGREE_ACCEPT
examples/pkpd.sio	1	0	LEAN_ONLY
examples/playground_provenance_gate.sio	0	0	AGREE_ACCEPT
examples/playground_publication_gate.sio	0	0	AGREE_ACCEPT
examples/playground_scientific_contract.sio	0	0	AGREE_ACCEPT
examples/ppcr_neural_net_demo.sio	0	0	AGREE_ACCEPT
examples/precision_dosing.sio	0	0	AGREE_ACCEPT
examples/privacy/dp_laplace_mean.sio	1	1	AGREE_REJECT
examples/prob/beta_demo.sio	1	1	AGREE_REJECT
examples/prob/distribution_report.sio	0	0	AGREE_ACCEPT
examples/prob/distributions_demo.sio	1	1	AGREE_REJECT
examples/prob/inference_demo.sio	1	1	AGREE_REJECT
examples/prob/mcmc_demo.sio	1	1	AGREE_REJECT
examples/prob/mod_demo.sio	1	1	AGREE_REJECT
examples/prob/normal_demo.sio	1	1	AGREE_REJECT
examples/prob/random_demo.sio	1	1	AGREE_REJECT
examples/process_test.sio	0	0	AGREE_ACCEPT
examples/projects/bad_missing_import/src/main.sio	1	1	AGREE_REJECT
examples/projects/hello_pkg/src/greet.sio	1	0	LEAN_ONLY
examples/projects/hello_pkg/src/main.sio	0	0	AGREE_ACCEPT
examples/psmnist_benchmark.sio	1	0	LEAN_ONLY
examples/qat_training_example.sio	1	1	AGREE_REJECT
examples/qnn/01_hello_quaternion.sio	0	1	MADAROS_ONLY
examples/qnn/02_basic_linear.sio	1	1	AGREE_REJECT
examples/qnn_complete_demo.sio	1	1	AGREE_REJECT
examples/qnn_demo_simple.sio	1	1	AGREE_REJECT
examples/qnn_example.sio	1	1	AGREE_REJECT
examples/qnn_intrinsic_test.sio	1	1	AGREE_REJECT
examples/qnn_minimal_test.sio	1	1	AGREE_REJECT
examples/qnn_mnist.sio	1	1	AGREE_REJECT
examples/qnn_mnist_train.sio	1	1	AGREE_REJECT
examples/qnn_simple_quat.sio	1	1	AGREE_REJECT
examples/qnn_simple_test.sio	1	1	AGREE_REJECT
examples/qnn_stdlib_test.sio	1	1	AGREE_REJECT
examples/qnn_test_basic.sio	1	1	AGREE_REJECT
examples/qnn_validation.sio	1	1	AGREE_REJECT
examples/quantum_h2_vqe.sio	1	0	LEAN_ONLY
examples/quantum_ml_pipeline.sio	1	1	AGREE_REJECT
examples/quaternion_embeddings.sio	1	0	LEAN_ONLY
examples/quaternion_null_model.sio	0	1	MADAROS_ONLY
examples/random/distributions_demo.sio	1	1	AGREE_REJECT
examples/random/mod_demo.sio	0	0	AGREE_ACCEPT
examples/random/rng_demo.sio	1	1	AGREE_REJECT
examples/random/sampling_demo.sio	1	1	AGREE_REJECT
examples/real_sounio_capability_demo.sio	0	0	AGREE_ACCEPT
examples/real_sounio_native_knowledge_demo.sio	0	1	MADAROS_ONLY
examples/real_world/01_dose_uncertainty.sio	1	0	LEAN_ONLY
examples/real_world/02_pbpk_oral_absorption.sio	1	1	AGREE_REJECT
examples/real_world/03_trial_sample_size.sio	1	0	LEAN_ONLY
examples/real_world/04_gum_measurement_chain.sio	1	0	LEAN_ONLY
examples/real_world/04_gum_measurement_simple.sio	1	0	LEAN_ONLY
examples/real_world/05_pkpd_data_analysis.sio	1	1	AGREE_REJECT
examples/real_world/06_climate_ensemble.sio	1	0	LEAN_ONLY
examples/real_world/06_darwin_atlas_pipeline.sio	1	0	LEAN_ONLY
examples/real_world/07_sensor_fusion.sio	1	0	LEAN_ONLY
examples/real_world/pbpk_native.sio	1	1	AGREE_REJECT
examples/render/causal_dag.sio	1	0	LEAN_ONLY
examples/render/causal_intervention_frontier.sio	0	0	AGREE_ACCEPT
examples/render/coverage_crystal_atelier.sio	0	0	AGREE_ACCEPT
examples/render/cube_wireframe.sio	1	0	LEAN_ONLY
examples/render/epistemic_field_atelier.sio	0	0	AGREE_ACCEPT
examples/render/quaternion_rotation.sio	1	0	LEAN_ONLY
examples/render/rapamycin_material_study.sio	0	0	AGREE_ACCEPT
examples/render/triangle_basic.sio	0	0	AGREE_ACCEPT
examples/render/triangle_ppm.sio	0	0	AGREE_ACCEPT
examples/render/uncertainty_field.sio	0	0	AGREE_ACCEPT
examples/render/uncertainty_ppm.sio	0	0	AGREE_ACCEPT
examples/render_compile_driver.sio	1	1	AGREE_REJECT
examples/research/rna_cd_confirmatory/rna_cd_manifest.sio	0	0	AGREE_ACCEPT
examples/retrocausal_interference.sio	0	0	AGREE_ACCEPT
examples/reverse_copy_benchmark.sio	1	0	LEAN_ONLY
examples/routon_projective_measurement.sio	0	1	MADAROS_ONLY
examples/run_sedenion_benchmark.sio	1	1	AGREE_REJECT
examples/s4_baseline_benchmark.sio	0	0	AGREE_ACCEPT
examples/science/active_inference.sio	1	0	LEAN_ONLY
examples/science/bayesian_clinical_trial.sio	0	0	AGREE_ACCEPT
examples/science/darwin_epistemic_pbpk.sio	1	1	AGREE_REJECT
examples/science/darwin_pop_confidence_budget.sio	1	1	AGREE_REJECT
examples/science/entropy_information.sio	0	0	AGREE_ACCEPT
examples/science/epistemic_adaptive.sio	1	1	AGREE_REJECT
examples/science/epistemic_cascade.sio	0	0	AGREE_ACCEPT
examples/science/epistemic_decay.sio	1	0	LEAN_ONLY
examples/science/epistemic_measured.sio	0	0	AGREE_ACCEPT
examples/science/kalman_filter_tracking.sio	0	0	AGREE_ACCEPT
examples/science/lotka_volterra_ecosystem.sio	0	0	AGREE_ACCEPT
examples/science/markov_chain_monte_carlo.sio	0	0	AGREE_ACCEPT
examples/science/maxwell_cl13.sio	0	0	AGREE_ACCEPT
examples/science/pbpk_2comp.sio	0	0	AGREE_ACCEPT
examples/science/pbpk_population.sio	0	0	AGREE_ACCEPT
examples/science/pkpd_simulation.sio	0	0	AGREE_ACCEPT
examples/science/signal_analysis.sio	0	0	AGREE_ACCEPT
examples/science/simpsons_paradox.sio	0	0	AGREE_ACCEPT
examples/science/uncertainty_propagation.sio	0	0	AGREE_ACCEPT
examples/scientific_computing_demo.sio	1	0	LEAN_ONLY
examples/scientific_computing_full.sio	1	0	LEAN_ONLY
examples/scientific_hello.sio	0	0	AGREE_ACCEPT
examples/scifar10_benchmark.sio	1	0	LEAN_ONLY
examples/search/mcts/core_demo.sio	1	1	AGREE_REJECT
examples/search/mcts/examples/tictactoe_demo.sio	1	1	AGREE_REJECT
examples/search/mcts/examples/uncertainty_demo_demo.sio	1	1	AGREE_REJECT
examples/search/mcts/node_demo.sio	1	1	AGREE_REJECT
examples/search/mcts/policy_demo.sio	1	1	AGREE_REJECT
examples/sedenion_168_verify.sio	0	0	AGREE_ACCEPT
examples/sedenion_boundary.sio	1	0	LEAN_ONLY
examples/sedenion_hessian_brain_demo.sio	0	0	AGREE_ACCEPT
examples/sedenion_projective_measurement.sio	0	0	AGREE_ACCEPT
examples/sedenion_ssm.sio	0	0	AGREE_ACCEPT
examples/sedenion_ssm_16ch_eeg.sio	0	0	AGREE_ACCEPT
examples/sedenion_ssm_16freq.sio	1	0	LEAN_ONLY
examples/sedenion_ssm_ablation.sio	1	1	AGREE_REJECT
examples/sedenion_ssm_alpha_why.sio	1	0	LEAN_ONLY
examples/sedenion_ssm_bptt.sio	1	0	LEAN_ONLY
examples/sedenion_ssm_deep.sio	1	0	LEAN_ONLY
examples/sedenion_ssm_edge_annihilation.sio	0	0	AGREE_ACCEPT
examples/sedenion_ssm_eeg_real.sio	1	0	LEAN_ONLY
examples/sedenion_ssm_free_a.sio	1	0	LEAN_ONLY
examples/sedenion_ssm_orbit.sio	1	0	LEAN_ONLY
examples/sedenion_ssm_seizure_chb01.sio	1	1	AGREE_REJECT
examples/sedenion_ssm_seizure_chb03.sio	1	1	AGREE_REJECT
examples/sedenion_ssm_seizure_chb05.sio	1	1	AGREE_REJECT
examples/sedenion_ssm_seizure_chb11.sio	1	1	AGREE_REJECT
examples/sedenion_ssm_selective.sio	0	0	AGREE_ACCEPT
examples/sedenion_ssm_spectrum.sio	0	0	AGREE_ACCEPT
examples/sedenion_ssm_stacked_2layer.sio	0	0	AGREE_ACCEPT
examples/sedenion_ssm_train.sio	0	0	AGREE_ACCEPT
examples/sedenion_ssm_transfer.sio	0	0	AGREE_ACCEPT
examples/sedenion_unitarity_break.sio	0	0	AGREE_ACCEPT
examples/sedenion_wirtinger_residue.sio	1	0	LEAN_ONLY
examples/sedenion_wirtinger_theorem.sio	1	1	AGREE_REJECT
examples/sedenion_zero_div_hunt.sio	0	0	AGREE_ACCEPT
examples/sedeniontrip_projective_measurement.sio	0	1	MADAROS_ONLY
examples/seizure_dynamics.sio	0	1	MADAROS_ONLY
examples/seizure_hessian_deep.sio	0	1	MADAROS_ONLY
examples/seizure_hessian_ossm.sio	0	1	MADAROS_ONLY
examples/seizure_perpatient.sio	0	1	MADAROS_ONLY
examples/seizure_preprint.sio	0	1	MADAROS_ONLY
examples/semantic_orc/dct_kec_compute.sio	1	1	AGREE_REJECT
examples/semantic_orc/dct_kec_core.sio	0	0	AGREE_ACCEPT
examples/semantic_orc/dct_kec_spectral.sio	1	1	AGREE_REJECT
examples/semantic_orc/dct_kec_wave1_data.sio	1	0	LEAN_ONLY
examples/semantic_orc/dct_kec_wave2_data.sio	1	0	LEAN_ONLY
examples/semantic_orc/depression_epistemic_orc.sio	0	0	AGREE_ACCEPT
examples/semantic_orc/depression_semantic_orc.sio	0	0	AGREE_ACCEPT
examples/semantic_orc/depression_swow_orc.sio	0	0	AGREE_ACCEPT
examples/semantic_orc/sinkhorn_lse_orc.sio	1	0	LEAN_ONLY
examples/serialization/toml_demo.sio	1	1	AGREE_REJECT
examples/showcase/concurrent_pipeline.sio	0	0	AGREE_ACCEPT
examples/showcase/drug_dose_optimizer.sio	0	0	AGREE_ACCEPT
examples/showcase/effect_test_harness.sio	0	1	MADAROS_ONLY
examples/showcase/genome_motif_scanner.sio	0	0	AGREE_ACCEPT
examples/showcase/knowledge_graph_trainer.sio	0	0	AGREE_ACCEPT
examples/showcase/linear_file_server.sio	0	0	AGREE_ACCEPT
examples/showcase/measurement_lab.sio	0	0	AGREE_ACCEPT
examples/showcase/ode_predator_prey.sio	0	0	AGREE_ACCEPT
examples/showcase/spectral_analyzer.sio	0	0	AGREE_ACCEPT
examples/showcase/type_safe_units.sio	0	0	AGREE_ACCEPT
examples/signal/epoch_demo.sio	1	1	AGREE_REJECT
examples/signal/filter_demo.sio	1	1	AGREE_REJECT
examples/signal/filter_report.sio	0	0	AGREE_ACCEPT
examples/signal/fractal_demo.sio	1	1	AGREE_REJECT
examples/signal/spectral_demo.sio	1	1	AGREE_REJECT
examples/signal/spectrum_report.sio	0	0	AGREE_ACCEPT
examples/simple_test.sio	0	0	AGREE_ACCEPT
examples/simulation/nbody.sio	0	0	AGREE_ACCEPT
examples/sleep_orbit_demo.sio	1	0	LEAN_ONLY
examples/smnist_3way_benchmark.sio	0	0	AGREE_ACCEPT
examples/smnist_ossm_benchmark.sio	1	0	LEAN_ONLY
examples/sorting_classification_benchmark.sio	1	0	LEAN_ONLY
examples/sorting_k_sweep.sio	0	0	AGREE_ACCEPT
examples/sorting_lr_ablation.sio	0	0	AGREE_ACCEPT
examples/sounio_science_flex/main.sio	0	0	AGREE_ACCEPT
examples/special/erf_report.sio	0	0	AGREE_ACCEPT
examples/special/gamma_report.sio	0	0	AGREE_ACCEPT
examples/src/autodiff/mod_demo.sio	1	1	AGREE_REJECT
examples/src/linalg/matrix_demo.sio	1	1	AGREE_REJECT
examples/stats/box_plot.sio	0	0	AGREE_ACCEPT
examples/stats/descriptive_demo.sio	1	1	AGREE_REJECT
examples/stats/effect_sizes_demo.sio	1	1	AGREE_REJECT
examples/stats/epistemic_suite_demo.sio	0	0	AGREE_ACCEPT
examples/stats/forest_plot.sio	0	0	AGREE_ACCEPT
examples/stats/full_analysis_report.sio	0	0	AGREE_ACCEPT
examples/stats/funnel_plot.sio	0	0	AGREE_ACCEPT
examples/stats/inferential_demo.sio	1	1	AGREE_REJECT
examples/stats/multiple_comparisons_test.sio	0	0	AGREE_ACCEPT
examples/stats/multiple_testing_demo.sio	1	1	AGREE_REJECT
examples/stats/permutation_test.sio	0	0	AGREE_ACCEPT
examples/stats/resampling_demo.sio	1	1	AGREE_REJECT
examples/stats/validation_demo.sio	1	1	AGREE_REJECT
examples/structs.sio	0	0	AGREE_ACCEPT
examples/survival_dashboard/main.sio	0	0	AGREE_ACCEPT
examples/sync/atomic_demo.sio	1	1	AGREE_REJECT
examples/t7_sign_function.sio	0	0	AGREE_ACCEPT
examples/test_array_len.sio	1	1	AGREE_REJECT
examples/test_array_repeat.sio	0	0	AGREE_ACCEPT
examples/test_autodiff_exp_log.sio	1	0	LEAN_ONLY
examples/test_autodiff_hyp_complete.sio	1	0	LEAN_ONLY
examples/test_autodiff_inverse_hyp.sio	1	0	LEAN_ONLY
examples/test_autodiff_log_atan2.sio	1	0	LEAN_ONLY
examples/test_autodiff_polynomial.sio	1	0	LEAN_ONLY
